Type;BarType;Date;Symbol;Raw Symbol;Open;High;Low;Close;SettlementPrice;Volume;OpenInterest;Duration(ms);AdjustmentFactor;AdjustmentVolume
Bar;0;2002/08/02 13:30:00.000;E-MINI S&P;ESU2^0;942.112722892691;944.245405909992;909.0561361245263;922.3854049826573;922.3854049826573;534536;372172;24300000;1.0;1.0
Bar;0;2002/08/05 13:30:00.000;E-MINI S&P;ESU2^0;922.3854049826573;925.3178441314461;886.6629644428665;889.3288182144927;889.3288182144927;553381;356714;24300000;1.0;1.0
Bar;0;2002/08/06 13:30:00.000;E-MINI S&P;ESU2^0;888.5290620830049;933.0488200691619;883.4639399169151;918.1200389480554;918.1200389480554;585765;365386;24300000;1.0;1.0
Bar;0;2002/08/07 13:30:00.000;E-MINI S&P;ESU2^0;916.5205266850796;938.9136983667396;910.1224776331769;934.1151615778125;934.1151615778125;637127;347487;24300000;1.0;1.0
Bar;0;2002/08/08 13:30:00.000;E-MINI S&P;ESU2^0;934.6483323321377;966.9051629688145;931.7158931833488;965.838821460164;965.838821460164;618677;347052;24300000;1.0;1.0
Bar;0;2002/08/09 13:30:00.000;E-MINI S&P;ESU2^0;964.7724799515134;975.4358950380182;948.7773573217564;967.9715044774649;967.9715044774649;494097;344981;24300000;1.0;1.0
Bar;0;2002/08/12 13:30:00.000;E-MINI S&P;ESU2^0;966.6385775916518;968.5046752317901;950.3768695847322;962.3732115570499;962.3732115570499;406946;330633;24300000;1.0;1.0
Bar;0;2002/08/13 13:30:00.000;E-MINI S&P;ESU2^0;962.3732115570499;972.770041266392;940.5132106297153;943.9788205328293;943.9788205328293;576910;341449;24300000;1.0;1.0
Bar;0;2002/08/14 13:30:00.000;E-MINI S&P;ESU2^0;942.9124790241789;982.3671148442462;933.8485762006499;978.9015049411322;978.9015049411322;703547;351659;24300000;1.0;1.0
Bar;0;2002/08/15 13:30:00.000;E-MINI S&P;ESU2^0;979.7012610726201;997.829066719678;976.5022365466687;992.2307737992631;992.2307737992631;591566;354504;24300000;1.0;1.0
Bar;0;2002/08/16 13:30:00.000;E-MINI S&P;ESU2^0;991.4310176677752;998.0956520968407;975.7024804151808;989.564920027637;989.564920027637;430166;342748;24300000;1.0;1.0
Bar;0;2002/08/19 13:30:00.000;E-MINI S&P;ESU2^0;989.8315054047996;1015.6902869895735;982.6337002214088;1011.9580917092968;1011.9580917092968;427142;343747;24300000;1.0;1.0
Bar;0;2002/08/20 13:30:00.000;E-MINI S&P;ESU2^0;1011.158335577809;1012.4912624636221;993.2971153079136;1002.09443275428;1002.09443275428;473767;346327;24300000;1.0;1.0
Bar;0;2002/08/21 13:30:00.000;E-MINI S&P;ESU2^0;1002.09443275428;1016.2234577438987;992.7639445535883;1015.4237016124108;1015.4237016124108;526005;345019;24300000;1.0;1.0
Bar;0;2002/08/22 13:30:00.000;E-MINI S&P;ESU2^0;1014.3573601037604;1030.0858973563547;1008.7590671833455;1024.7541898131026;1024.7541898131026;440714;349325;24300000;1.0;1.0
Bar;0;2002/08/23 13:30:00.000;E-MINI S&P;ESU2^0;1024.7541898131026;1026.0871166989155;998.628822851166;1003.4273596400931;1003.4273596400931;344364;346062;24300000;1.0;1.0
Bar;0;2002/08/26 13:30:00.000;E-MINI S&P;ESU2^0;1002.6276035086053;1014.623945480923;991.4310176677752;1010.3585794463211;1010.3585794463211;458916;339628;24300000;1.0;1.0
Bar;0;2002/08/27 13:30:00.000;E-MINI S&P;ESU2^0;1010.0919940691585;1019.9556530241754;991.4310176677752;998.628822851166;998.628822851166;510032;337237;24300000;1.0;1.0
Bar;0;2002/08/28 13:30:00.000;E-MINI S&P;ESU2^0;998.8954082283285;999.1619936054911;973.5697973978798;977.3019926781565;977.3019926781565;469850;341542;24300000;1.0;1.0
Bar;0;2002/08/29 13:30:00.000;E-MINI S&P;ESU2^0;977.3019926781565;986.6324808788481;962.3732115570499;976.7688219238313;976.7688219238313;476152;353962;24300000;1.0;1.0
Bar;0;2002/08/30 13:30:00.000;E-MINI S&P;ESU2^0;976.235651169506;990.3646761591248;969.304431363278;976.7688219238313;976.7688219238313;286234;348227;24300000;1.0;1.0
Bar;0;2002/09/03 13:30:00.000;E-MINI S&P;ESU2^0;973.8363827750425;973.8363827750425;934.1151615778125;935.9812592179508;935.9812592179508;504632;349630;24300000;1.0;1.0
Bar;0;2002/09/04 13:30:00.000;E-MINI S&P;ESU2^0;935.4480884636256;956.2417478823097;933.0488200691619;948.7773573217564;948.7773573217564;613561;337594;24300000;1.0;1.0
Bar;0;2002/09/05 13:30:00.000;E-MINI S&P;ESU2^0;949.0439426989191;950.1102842075695;926.9173563944217;941.8461375155283;941.8461375155283;644464;338791;24300000;1.0;1.0
Bar;0;2002/09/06 13:30:00.000;E-MINI S&P;ESU2^0;943.1790644013414;959.7073577854237;939.98003987539;953.8424794878462;953.8424794878462;479200;336522;24300000;1.0;1.0
Bar;0;2002/09/09 13:30:00.000;E-MINI S&P;ESU2^0;951.7097964705453;968.2380898546276;941.0463813840405;960.240528539749;960.240528539749;521686;339613;24300000;1.0;1.0
Bar;0;2002/09/10 13:30:00.000;E-MINI S&P;ESU2^0;959.9739431625864;972.770041266392;958.1078455224481;971.4371143805789;971.4371143805789;510950;337713;24300000;1.0;1.0
Bar;0;2002/09/11 13:30:00.000;E-MINI S&P;ESU2^0;971.4371143805789;989.0317492733117;965.5722360830014;966.1054068373265;966.1054068373265;427006;341720;24300000;1.0;1.0
Bar;0;2002/09/12 13:30:00.000;E-MINI S&P;ESZ2^0;966.1054068373265;969.0370370373847;942.3858534004929;947.9826019642402;947.9826019642402;476925;79546;24300000;1.0;1.0
Bar;0;2002/09/13 13:30:00.000;E-MINI S&P;ESZ2^0;947.9826019642402;952.2467913461429;934.1239864730564;950.1146966551916;950.1146966551916;484294;94450;24300000;1.0;1.0
Bar;0;2002/09/16 13:30:00.000;E-MINI S&P;ESZ2^0;950.1146966551916;953.3128386916185;936.7891048367457;951.9802795097739;951.9802795097739;374392;108004;24300000;1.0;1.0
Bar;0;2002/09/17 13:30:00.000;E-MINI S&P;ESZ2^0;951.4472558370361;976.4993684557144;929.3267734184159;930.1263089275227;930.1263089275227;654778;129512;24300000;1.0;1.0
Bar;0;2002/09/18 13:30:00.000;E-MINI S&P;ESZ2^0;925.3290958728821;937.0556166731145;913.3360632362809;920.7983946546105;920.7983946546105;648224;140329;24300000;1.0;1.0
Bar;0;2002/09/19 13:30:00.000;E-MINI S&P;ESZ2^0;920.2653709818727;920.7983946546105;896.5458175450391;897.3453530541458;897.3453530541458;628154;160398;24300000;1.0;1.0
Bar;0;2002/09/20 13:30:00.000;E-MINI S&P;ESZ2^0;898.6779122359904;907.2062909997958;893.614187344981;897.8783767268836;897.8783767268836;517443;167628;24300000;1.0;1.0
Bar;0;2002/09/23 13:30:00.000;E-MINI S&P;ESZ2^0;899.2109359087283;901.8760542724174;878.9560363446905;889.6165097994472;889.6165097994472;596003;180742;24300000;1.0;1.0
Bar;0;2002/09/24 13:30:00.000;E-MINI S&P;ESZ2^0;890.6825571449228;890.9490689812918;869.3616102354094;874.9583587991567;874.9583587991567;689228;199440;24300000;1.0;1.0
Bar;0;2002/09/25 13:30:00.000;E-MINI S&P;ESZ2^0;876.0244061446324;900.8100069269417;863.7648616716622;896.812329381408;896.812329381408;715420;184156;24300000;1.0;1.0
Bar;0;2002/09/26 13:30:00.000;E-MINI S&P;ESZ2^0;898.4114003996215;913.8690869090187;892.5481399995053;910.9374567089607;910.9374567089607;700147;188363;24300000;1.0;1.0
Bar;0;2002/09/27 13:30:00.000;E-MINI S&P;ESZ2^0;909.3383856907471;913.6025750726498;878.6895245083216;879.7555718537973;879.7555718537973;620681;208761;24300000;1.0;1.0
Bar;0;2002/09/30 13:30:00.000;E-MINI S&P;ESZ2^0;879.7555718537973;880.555107362904;850.9722935259541;868.8285865626716;868.8285865626716;753340;225470;24300000;1.0;1.0
Bar;0;2002/10/01 13:30:00.000;E-MINI S&P;ESZ2^0;870.4276575808851;910.9374567089607;863.7648616716622;910.4044330362228;910.4044330362228;746897;222936;24300000;1.0;1.0
Bar;0;2002/10/02 13:30:00.000;E-MINI S&P;ESZ2^0;910.1379211998538;911.2039685453295;877.3569653264769;885.3523204175445;885.3523204175445;804722;220980;24300000;1.0;1.0
Bar;0;2002/10/03 13:30:00.000;E-MINI S&P;ESZ2^0;883.753249399331;896.0127938723012;870.1611457445163;874.6918469627878;874.6918469627878;795709;230420;24300000;1.0;1.0
Bar;0;2002/10/04 13:30:00.000;E-MINI S&P;ESZ2^0;873.892311453681;885.0858085811756;844.5760094531001;858.9676486170217;858.9676486170217;850508;254476;24300000;1.0;1.0
Bar;0;2002/10/07 13:30:00.000;E-MINI S&P;ESZ2^0;857.901601271546;862.1657906534487;833.6490241619745;840.5783319075664;840.5783319075664;752007;268907;24300000;1.0;1.0
Bar;0;2002/10/08 13:30:00.000;E-MINI S&P;ESZ2^0;840.3118200711974;863.4983498352933;829.9178584528097;853.9039237260122;853.9039237260122;977753;291441;24300000;1.0;1.0
Bar;0;2002/10/09 13:30:00.000;E-MINI S&P;ESZ2^0;854.43694739875;856.5690420897014;825.653669070907;829.1183229437029;829.1183229437029;991686;323298;24300000;1.0;1.0
Bar;0;2002/10/10 13:30:00.000;E-MINI S&P;ESZ2^0;829.9178584528097;860.5667196352351;817.9248258162083;855.5029947442257;855.5029947442257;878748;343969;24300000;1.0;1.0
Bar;0;2002/10/11 13:30:00.000;E-MINI S&P;ESZ2^0;856.0360184169635;899.7439595814661;852.0383408714298;893.8806991813499;893.8806991813499;733504;303227;24300000;1.0;1.0
Bar;0;2002/10/14 13:30:00.000;E-MINI S&P;ESZ2^0;892.0151163267675;900.8100069269417;882.1541783811175;897.0788412177769;897.0788412177769;497294;309618;24300000;1.0;1.0
Bar;0;2002/10/15 13:30:00.000;E-MINI S&P;ESZ2^0;897.8783767268836;942.3858534004929;897.0788412177769;941.0532942186483;941.0532942186483;910545;317263;24300000;1.0;1.0
Bar;0;2002/10/16 13:30:00.000;E-MINI S&P;ESZ2^0;932.2584036184741;943.7184125823375;912.0035040544362;919.199323636397;919.199323636397;737766;335752;24300000;1.0;1.0
Bar;0;2002/10/17 13:30:00.000;E-MINI S&P;ESZ2^0;922.663977509193;947.4495782915023;920.5318828182417;937.0556166731145;937.0556166731145;621766;345778;24300000;1.0;1.0
Bar;0;2002/10/18 13:30:00.000;E-MINI S&P;ESZ2^0;943.9849244187064;948.249113800609;922.9304893455619;941.5863178913861;941.5863178913861;609515;345736;24300000;1.0;1.0
Bar;0;2002/10/21 13:30:00.000;E-MINI S&P;ESZ2^0;940.2537587095416;961.3081937826861;930.1263089275227;958.110051746259;958.110051746259;646050;309573;24300000;1.0;1.0
Bar;0;2002/10/22 13:30:00.000;E-MINI S&P;ESZ2^0;956.5109807280455;956.5109807280455;939.7207350368037;950.3812084915604;950.3812084915604;608452;299388;24300000;1.0;1.0
Bar;0;2002/10/23 13:30:00.000;E-MINI S&P;ESZ2^0;949.3151611460847;958.3765635826279;930.6593326002605;957.5770280735212;957.5770280735212;769969;325740;24300000;1.0;1.0
Bar;0;2002/10/24 13:30:00.000;E-MINI S&P;ESZ2^0;957.0440044007834;964.772847655482;935.456545654901;938.654687691328;938.654687691328;781977;329353;24300000;1.0;1.0
Bar;0;2002/10/25 13:30:00.000;E-MINI S&P;ESZ2^0;937.0556166731145;959.4426109281036;933.0579391275808;958.110051746259;958.110051746259;628869;360219;24300000;1.0;1.0
Bar;0;2002/10/28 14:30:00.000;E-MINI S&P;ESZ2^0;959.7091227644726;969.3035488737536;943.4519007459686;950.6477203279294;950.6477203279294;614252;350579;24300000;1.0;1.0
Bar;0;2002/10/29 14:30:00.000;E-MINI S&P;ESZ2^0;950.6477203279294;952.2467913461429;923.1970011819309;939.7207350368037;939.7207350368037;742826;367087;24300000;1.0;1.0
Bar;0;2002/10/30 14:30:00.000;E-MINI S&P;ESZ2^0;939.7207350368037;954.911909709832;934.9235219821632;948.515625636978;948.515625636978;788491;371514;24300000;1.0;1.0
Bar;0;2002/10/31 14:30:00.000;E-MINI S&P;ESZ2^0;947.7160901278712;958.110051746259;935.72305749127;943.9849244187064;943.9849244187064;684690;368163;24300000;1.0;1.0
Bar;0;2002/11/01 14:30:00.000;E-MINI S&P;ESZ2^0;940.2537587095416;963.7068003100063;932.7914272912119;957.8435399098902;957.8435399098902;617612;388587;24300000;1.0;1.0
Bar;0;2002/11/04 14:30:00.000;E-MINI S&P;ESZ2^0;965.5723831645887;986.0937945649954;964.506335819113;967.4379660191712;967.4379660191712;546383;386056;24300000;1.0;1.0
Bar;0;2002/11/05 14:30:00.000;E-MINI S&P;ESZ2^0;966.3719186736955;976.2328566193454;963.4402884736375;974.367273764763;974.367273764763;517610;397602;24300000;1.0;1.0
Bar;0;2002/11/06 14:30:00.000;E-MINI S&P;ESZ2^0;975.6998329466076;987.6928655832089;962.6407529645306;986.8933300741022;986.8933300741022;743375;409785;24300000;1.0;1.0
Bar;0;2002/11/07 14:30:00.000;E-MINI S&P;ESZ2^0;987.1598419104711;987.4263537468399;956.2444688916767;962.1077292917928;962.1077292917928;634244;401529;24300000;1.0;1.0
Bar;0;2002/11/08 14:30:00.000;E-MINI S&P;ESZ2^0;965.5723831645887;970.9026198919671;949.3151611460847;950.3812084915604;950.3812084915604;587172;398232;24300000;1.0;1.0
Bar;0;2002/11/11 14:30:00.000;E-MINI S&P;ESZ2^0;950.9142321642983;953.0463268552496;930.6593326002605;935.72305749127;935.72305749127;407126;408299;24300000;1.0;1.0
Bar;0;2002/11/12 14:30:00.000;E-MINI S&P;ESZ2^0;935.72305749127;953.5793505279875;933.5909628003186;943.1853889095996;943.1853889095996;602744;390867;24300000;1.0;1.0
Bar;0;2002/11/13 14:30:00.000;E-MINI S&P;ESZ2^0;943.4519007459686;951.7137676734051;927.7277024002025;944.2514362550753;944.2514362550753;757522;396060;24300000;1.0;1.0
Bar;0;2002/11/14 14:30:00.000;E-MINI S&P;ESZ2^0;944.5179480914443;965.5723831645887;939.4542232004349;962.1077292917928;962.1077292917928;631810;411519;24300000;1.0;1.0
Bar;0;2002/11/15 14:30:00.000;E-MINI S&P;ESZ2^0;961.8412174554239;970.6361080555981;953.5793505279875;969.0370370373847;969.0370370373847;557849;411243;24300000;1.0;1.0
Bar;0;2002/11/18 14:30:00.000;E-MINI S&P;ESZ2^0;969.0370370373847;978.0984394739279;957.8435399098902;959.4426109281036;959.4426109281036;526690;402604;24300000;1.0;1.0
Bar;0;2002/11/19 14:30:00.000;E-MINI S&P;ESZ2^0;958.9095872553658;965.5723831645887;951.1807440006672;957.3105162371523;957.3105162371523;598001;403189;24300000;1.0;1.0
Bar;0;2002/11/20 14:30:00.000;E-MINI S&P;ESZ2^0;957.5770280735212;979.9640223285103;952.2467913461429;979.4309986557724;979.4309986557724;620615;445576;24300000;1.0;1.0
Bar;0;2002/11/21 14:30:00.000;E-MINI S&P;ESZ2^0;979.6975104921414;998.6198508743346;977.0323921284522;997.2872916924899;997.2872916924899;628101;463134;24300000;1.0;1.0
Bar;0;2002/11/22 14:30:00.000;E-MINI S&P;ESZ2^0;997.5538035288589;999.4193863834413;988.4924010923156;990.0914721105291;990.0914721105291;464042;463986;24300000;1.0;1.0
Bar;0;2002/11/25 14:30:00.000;E-MINI S&P;ESZ2^0;990.3579839468981;999.1528745470723;983.4286762013062;991.1575194560048;991.1575194560048;505244;462979;24300000;1.0;1.0
Bar;0;2002/11/26 14:30:00.000;E-MINI S&P;ESZ2^0;991.4240312923738;994.0891496560629;970.9026198919671;971.7021554010738;971.7021554010738;523417;443316;24300000;1.0;1.0
Bar;0;2002/11/27 14:30:00.000;E-MINI S&P;ESZ2^0;973.0347145829185;1003.1505520926062;972.2351790738117;999.9524100561791;999.9524100561791;430465;445600;24300000;1.0;1.0
Bar;0;2002/11/29 14:30:00.000;E-MINI S&P;ESZ2^0;1000.218921892548;1004.7496231108196;992.2235668014805;997.8203153652278;997.8203153652278;151426;444041;24300000;1.0;1.0
Bar;0;2002/12/02 14:30:00.000;E-MINI S&P;ESZ2^0;995.6882206742764;1018.3417267656345;987.9593774195778;997.0207798561211;997.0207798561211;653891;456523;24300000;1.0;1.0
Bar;0;2002/12/03 14:30:00.000;E-MINI S&P;ESZ2^0;997.5538035288589;1001.5514810743927;978.3649513102968;984.7612353831508;984.7612353831508;629913;432787;24300000;1.0;1.0
Bar;0;2002/12/04 14:30:00.000;E-MINI S&P;ESZ2^0;984.228211710413;986.8933300741022;968.7705252010157;979.6975104921414;979.6975104921414;758699;439560;24300000;1.0;1.0
Bar;0;2002/12/05 14:30:00.000;E-MINI S&P;ESZ2^0;979.9640223285103;987.4263537468399;965.0393594918509;968.5040133646469;968.5040133646469;651673;433732;24300000;1.0;1.0
Bar;0;2002/12/06 14:30:00.000;E-MINI S&P;ESZ2^0;969.8365725464914;976.4993684557144;950.6477203279294;974.1007619283941;974.1007619283941;726066;442948;24300000;1.0;1.0
Bar;0;2002/12/09 14:30:00.000;E-MINI S&P;ESZ2^0;974.1007619283941;978.3649513102968;947.7160901278712;948.249113800609;948.249113800609;568754;445410;24300000;1.0;1.0
Bar;0;2002/12/10 14:30:00.000;E-MINI S&P;ESZ2^0;948.249113800609;965.0393594918509;947.4495782915023;961.574705619055;961.574705619055;536345;444213;24300000;1.0;1.0
Bar;0;2002/12/11 14:30:00.000;E-MINI S&P;ESZ2^0;961.8412174554239;970.3695962192293;954.6453978734631;961.8412174554239;961.8412174554239;523288;450681;24300000;1.0;1.0
Bar;0;2002/12/12 14:30:00.000;E-MINI S&P;ESH3^0;962.3748325552604;969.0450213032175;955.4378362573849;961.5744099055055;961.5744099055055;477547;48744;24300000;1.0;1.0
Bar;0;2002/12/13 14:30:00.000;E-MINI S&P;ESH3^0;961.3076023555872;963.4420627549334;945.29914936049;946.0995720102449;946.0995720102449;465340;85158;24300000;1.0;1.0
Bar;0;2002/12/16 14:30:00.000;E-MINI S&P;ESH3^0;945.5659569104083;972.5135194521553;943.4314965110619;970.6458666027272;970.6458666027272;470885;96943;24300000;1.0;1.0
Bar;0;2002/12/17 14:30:00.000;E-MINI S&P;ESH3^0;970.6458666027272;972.5135194521553;960.7739872557506;962.6416401051786;962.6416401051786;437652;100972;24300000;1.0;1.0
Bar;0;2002/12/18 14:30:00.000;E-MINI S&P;ESH3^0;963.9756778547701;964.2424854046883;945.5659569104083;951.4357230086106;951.4357230086106;457878;116267;24300000;1.0;1.0
Bar;0;2002/12/19 14:30:00.000;E-MINI S&P;ESH3^0;951.9693381084471;960.7739872557506;937.828537962778;944.2319191608168;944.2319191608168;543007;125222;24300000;1.0;1.0
Bar;0;2002/12/20 14:30:00.000;E-MINI S&P;ESH3^0;943.9651116108986;957.5722966567312;943.6983040609803;957.0386815568946;957.0386815568946;361821;158882;24300000;1.0;1.0
Bar;0;2002/12/23 14:30:00.000;E-MINI S&P;ESH3^0;956.505066457058;962.6416401051786;950.1016852590192;957.3054891068128;957.3054891068128;247476;166561;24300000;1.0;1.0
Bar;0;2002/12/24 14:30:00.000;E-MINI S&P;ESH3^0;957.3054891068128;960.5071797058323;949.8348777091009;951.4357230086106;951.4357230086106;95319;169316;24300000;1.0;1.0
Bar;0;2002/12/26 14:30:00.000;E-MINI S&P;ESH3^0;950.1016852590192;963.9756778547701;945.29914936049;950.6353003588557;950.6353003588557;193489;181758;24300000;1.0;1.0
Bar;0;2002/12/27 14:30:00.000;E-MINI S&P;ESH3^0;950.1016852590192;951.4357230086106;929.8243114652294;930.3579265650659;930.3579265650659;256017;173153;24300000;1.0;1.0
Bar;0;2002/12/30 14:30:00.000;E-MINI S&P;ESH3^0;930.8915416649025;940.7634210118791;927.4230435159648;936.4945002131865;936.4945002131865;327933;178408;24300000;1.0;1.0
Bar;0;2002/12/31 14:30:00.000;E-MINI S&P;ESH3^0;937.0281153130231;940.2298059120425;926.3558133162916;938.0953455126962;938.0953455126962;302443;183525;24300000;1.0;1.0
Bar;0;2003/01/02 14:30:00.000;E-MINI S&P;ESH3^0;942.3642663113889;970.9126741526455;941.8306512115522;968.511406203381;968.511406203381;469308;210665;24300000;1.0;1.0
Bar;0;2003/01/03 14:30:00.000;E-MINI S&P;ESH3^0;968.511406203381;971.9799043523186;962.3748325552604;971.1794817025637;971.1794817025637;420723;200195;24300000;1.0;1.0
Bar;0;2003/01/06 14:30:00.000;E-MINI S&P;ESH3^0;972.2467119022369;994.1249309955365;964.5092929546066;988.7887799971708;988.7887799971708;541644;238281;24300000;1.0;1.0
Bar;0;2003/01/07 14:30:00.000;E-MINI S&P;ESH3^0;988.2551648973341;993.0577007958633;980.5177459497038;985.8538969480695;985.8538969480695;670729;237858;24300000;1.0;1.0
Bar;0;2003/01/08 14:30:00.000;E-MINI S&P;ESH3^0;985.8538969480695;985.8538969480695;968.2445986534626;971.1794817025637;971.1794817025637;642338;234635;24300000;1.0;1.0
Bar;0;2003/01/09 14:30:00.000;E-MINI S&P;ESH3^0;971.4462892524821;990.923240396517;969.0450213032175;986.9211271477427;986.9211271477427;618017;266651;24300000;1.0;1.0
Bar;0;2003/01/10 14:30:00.000;E-MINI S&P;ESH3^0;987.9883573474159;995.7257762950462;976.5156327009296;988.7887799971708;988.7887799971708;693024;270630;24300000;1.0;1.0
Bar;0;2003/01/13 14:30:00.000;E-MINI S&P;ESH3^0;988.7887799971708;999.9946970937388;982.6522063490502;988.7887799971708;988.7887799971708;690749;269097;24300000;1.0;1.0
Bar;0;2003/01/14 14:30:00.000;E-MINI S&P;ESH3^0;988.5219724472524;994.1249309955365;982.3853987991318;991.7236630462719;991.7236630462719;529887;283027;24300000;1.0;1.0
Bar;0;2003/01/15 14:30:00.000;E-MINI S&P;ESH3^0;989.5892026469256;995.4589687451279;977.0492478007661;982.9190138989684;982.9190138989684;593761;276680;24300000;1.0;1.0
Bar;0;2003/01/16 14:30:00.000;E-MINI S&P;ESH3^0;981.584976149377;987.9883573474159;971.9799043523186;978.1164780004392;978.1164780004392;629942;286313;24300000;1.0;1.0
Bar;0;2003/01/17 14:30:00.000;E-MINI S&P;ESH3^0;978.6500931002759;985.5870893981513;958.1059117565677;963.7088703048518;963.7088703048518;487767;279014;24300000;1.0;1.0
Bar;0;2003/01/21 14:30:00.000;E-MINI S&P;ESH3^0;963.9756778547701;968.2445986534626;945.5659569104083;948.2340324095911;948.2340324095911;548963;282584;24300000;1.0;1.0
Bar;0;2003/01/22 14:30:00.000;E-MINI S&P;ESH3^0;948.2340324095911;951.7025305585289;934.8936549136768;936.4945002131865;936.4945002131865;638614;278963;24300000;1.0;1.0
Bar;0;2003/01/23 14:30:00.000;E-MINI S&P;ESH3^0;937.2949228629413;949.5680701591825;934.3600398138402;942.3642663113889;942.3642663113889;689708;296138;24300000;1.0;1.0
Bar;0;2003/01/24 14:30:00.000;E-MINI S&P;ESH3^0;942.3642663113889;945.0323418105717;915.1498962197236;918.0847792688247;918.0847792688247;770020;281737;24300000;1.0;1.0
Bar;0;2003/01/27 14:30:00.000;E-MINI S&P;ESH3^0;918.0847792688247;921.8200849676807;898.8746356747081;904.2107866730738;904.2107866730738;811260;260502;24300000;1.0;1.0
Bar;0;2003/01/28 14:30:00.000;E-MINI S&P;ESH3^0;905.278016872747;917.8179717189064;901.8095187238092;911.9482056207041;911.9482056207041;744867;264028;24300000;1.0;1.0
Bar;0;2003/01/29 14:30:00.000;E-MINI S&P;ESH3^0;912.748628270459;926.0890057663734;892.204446926751;918.6183943686613;918.6183943686613;837194;265709;24300000;1.0;1.0
Bar;0;2003/01/30 14:30:00.000;E-MINI S&P;ESH3^0;918.8852019185796;925.0217755667002;896.2065601755252;896.4733677254435;896.4733677254435;749161;277682;24300000;1.0;1.0
Bar;0;2003/01/31 14:30:00.000;E-MINI S&P;ESH3^0;897.00698282528;915.4167037696419;892.7380620265875;912.2150131706225;912.2150131706225;803363;289617;24300000;1.0;1.0
Bar;0;2003/02/03 14:30:00.000;E-MINI S&P;ESH3^0;912.2150131706225;922.086892517599;911.4145905208676;916.2171264193968;916.2171264193968;570817;277784;24300000;1.0;1.0
Bar;0;2003/02/04 14:30:00.000;E-MINI S&P;ESH3^0;916.2171264193968;916.2171264193968;894.6057148760154;906.3452470724201;906.3452470724201;745702;306112;24300000;1.0;1.0
Bar;0;2003/02/05 14:30:00.000;E-MINI S&P;ESH3^0;904.4775942229921;918.8852019185796;897.00698282528;901.2759036239727;901.2759036239727;772112;325117;24300000;1.0;1.0
Bar;0;2003/02/06 14:30:00.000;E-MINI S&P;ESH3^0;901.0090960740544;902.3431338236458;887.9355261280583;897.00698282528;897.00698282528;796603;330524;24300000;1.0;1.0
Bar;0;2003/02/07 14:30:00.000;E-MINI S&P;ESH3^0;895.939752625607;906.6120546223384;880.7317222802645;886.3346808285486;886.3346808285486;685741;332547;24300000;1.0;1.0
Bar;0;2003/02/10 14:30:00.000;E-MINI S&P;ESH3^0;887.4019110282218;893.0048695765058;877.5300316812452;892.204446926751;892.204446926751;651782;322594;24300000;1.0;1.0
Bar;0;2003/02/11 14:30:00.000;E-MINI S&P;ESH3^0;892.7380620265875;899.4082507745446;878.8640694308366;885.5342581787937;885.5342581787937;662308;363230;24300000;1.0;1.0
Bar;0;2003/02/12 14:30:00.000;E-MINI S&P;ESH3^0;885.5342581787937;887.4019110282218;871.1266504832063;871.6602655830428;871.6602655830428;621031;377035;24300000;1.0;1.0
Bar;0;2003/02/13 14:30:00.000;E-MINI S&P;ESH3^0;872.4606882327977;877.7968392311634;859.3871182868016;874.0615335323074;874.0615335323074;738507;369056;24300000;1.0;1.0
Bar;0;2003/02/14 14:30:00.000;E-MINI S&P;ESH3^0;874.8619561820623;893.5384846763424;868.4585749840234;893.271677126424;893.271677126424;728304;358611;24300000;1.0;1.0
Bar;0;2003/02/18 14:30:00.000;E-MINI S&P;ESH3^0;895.6729450756886;910.6141678711127;892.204446926751;908.7465150216847;908.7465150216847;547104;354313;24300000;1.0;1.0
Bar;0;2003/02/19 14:30:00.000;E-MINI S&P;ESH3^0;908.4797074717665;909.2801301215213;894.0720997761789;903.6771715732373;903.6771715732373;504111;356563;24300000;1.0;1.0
Bar;0;2003/02/20 14:30:00.000;E-MINI S&P;ESH3^0;903.6771715732373;909.013322571603;891.9376393768326;895.1393299758521;895.1393299758521;591809;365512;24300000;1.0;1.0
Bar;0;2003/02/21 14:30:00.000;E-MINI S&P;ESH3^0;895.1393299758521;909.5469376714395;885.5342581787937;904.2107866730738;904.2107866730738;678201;359891;24300000;1.0;1.0
Bar;0;2003/02/24 14:30:00.000;E-MINI S&P;ESH3^0;904.4775942229921;907.6792848220116;886.8682959283852;888.4691412278949;888.4691412278949;543074;358916;24300000;1.0;1.0
Bar;0;2003/02/25 14:30:00.000;E-MINI S&P;ESH3^0;888.4691412278949;896.4733677254435;872.1938806828794;896.2065601755252;896.2065601755252;819005;372147;24300000;1.0;1.0
Bar;0;2003/02/26 14:30:00.000;E-MINI S&P;ESH3^0;896.2065601755252;899.9418658743813;881.2653373801012;883.3997977794475;883.3997977794475;669295;409768;24300000;1.0;1.0
Bar;0;2003/02/27 14:30:00.000;E-MINI S&P;ESH3^0;883.1329902295291;899.4082507745446;880.7317222802645;894.6057148760154;894.6057148760154;727683;404699;24300000;1.0;1.0
Bar;0;2003/02/28 14:30:00.000;E-MINI S&P;ESH3^0;894.6057148760154;903.9439791231555;889.8031789774864;897.5405979251167;897.5405979251167;570659;395000;24300000;1.0;1.0
Bar;0;2003/03/03 14:30:00.000;E-MINI S&P;ESH3^0;900.7422885241361;910.3473603211944;887.9355261280583;891.6708318269143;891.6708318269143;543604;395284;24300000;1.0;1.0
