Name;Value;Symbol;date;barType
SMA 300 (2);NaN;E-MINI S&P;2000/01/06 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/07 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/07 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/10 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/10 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/11 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/11 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/12 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/12 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/13 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/13 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/14 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/14 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/17 08:00:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/18 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/18 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/19 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/19 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/20 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/20 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/21 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/21 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/24 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/24 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/25 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/25 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/26 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/26 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/27 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/27 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/28 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/28 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/31 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/31 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/01 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/01 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/02 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/02 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/03 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/03 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/04 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/04 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/07 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/07 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/08 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/08 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/09 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/09 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/10 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/10 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/11 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/11 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/14 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/14 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/15 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/15 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/16 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/16 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/17 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/17 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/18 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/18 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/21 08:00:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/22 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/22 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/23 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/23 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/24 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/24 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/25 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/25 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/28 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/28 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/02/29 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/02/29 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/01 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/01 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/02 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/02 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/03 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/03 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/06 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/06 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/07 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/07 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/08 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/08 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/09 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/09 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/10 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/10 14:30:00.000;Daily
